Title,Text,Date,Link,Category
Ingin Perawatan Kecantikan Premium ala Sultan? Yuk Kunjungi Klinik Ini,Tampil cantik dari rambut hingga ujung kaki dan terlihat awet muda pastinya menjadi dambaan setiap wanita di Indonesia.,"WolipopSenin, 23 Okt 2023 11:14 WIB",https://wolipop.detik.com/makeup-and-skincare/d-6996895/ingin-perawatan-kecantikan-premium-ala-sultan-yuk-kunjungi-klinik-ini,Teknologi
"Hyundai Gelontorkan Rp 7,9 Triliun Bangun Pabrik Mobil di Arab Saudi","Hyundai Motor Group berencana bangun pabrik mobil yang di Arab Saudi dengan total investasi mencapai Rp 7,98 triliun.","detikFinanceSenin, 23 Okt 2023 10:42 WIB",https://finance.detik.com/industri/d-6996837/hyundai-gelontorkan-rp-7-9-triliun-bangun-pabrik-mobil-di-arab-saudi,Teknologi
"Penggalian Kuil Api Kuno Era Sassanid, Masa Penting dalam Sejarah Iran","Arkeolog di Iran tengah menggeluti penggalian yang mengarah pada penemuan kuil api kuno. Diperkirakan kuil ini berasal dari zaman keemasan Iran, era Sassanid.","detikEduSenin, 23 Okt 2023 10:30 WIB",https://www.detik.com/edu/detikpedia/d-6996258/penggalian-kuil-api-kuno-era-sassanid-masa-penting-dalam-sejarah-iran,Teknologi
"20 Jajanan Anak Sekolah Terfavorit yang Murah dan Enak, Ada Telur Gulung!","Jajanan anak sekolah biasanya dijual dengan harga yang murah dan rasa yang nikmat. Panganan ini juga populer di kalangan orang dewasa, misalnya telur gulung.","detikFoodSenin, 23 Okt 2023 10:00 WIB",https://food.detik.com/info-kuliner/d-6996461/20-jajanan-anak-sekolah-terfavorit-yang-murah-dan-enak-ada-telur-gulung,Teknologi
Amazon: Tenaga Robot Lebih Cepat 75% Dibanding Manusia,"Amazon sebuah platform belanja digital terbesar di dunia telah meningkatkan kemampuan robot gudangnya, membuatnya lebih cepat dan bahkan lebih cerdas.","detikInetSenin, 23 Okt 2023 09:42 WIB",https://inet.detik.com/business/d-6996755/amazon-tenaga-robot-lebih-cepat-75-dibanding-manusia,Teknologi
Cak Fauzi Ajak Santri Bersama Pemerintah Bangun & Sejahterakan Sumenep,Cak Fauzi mengatakan keikutsertaan santri dalam usaha membangun Sumenep akan turut menentukan masa depan Madura.,"detikNewsSenin, 23 Okt 2023 09:38 WIB",https://news.detik.com/berita/d-6996749/cak-fauzi-ajak-santri-bersama-pemerintah-bangun-sejahterakan-sumenep,Teknologi
Begini Cara Bagi Harta Gono-gini Bila Mantan Istri/Suami Menghilang,Harta gono-gini menjadi harta bersama bila sepasang suami-istri bercerai. Lalu bagaimana bila salah satu mantan pasangan menghilang dan tidak jelas rimbanya?,"detikNewsSenin, 23 Okt 2023 09:35 WIB",https://news.detik.com/berita/d-6996740/begini-cara-bagi-harta-gono-gini-bila-mantan-istri-suami-menghilang,Teknologi
"Kemenag Buka Pendaftaran Penguatan Digitalisasi di PTKIS, Bantuan sampai 500 Juta",Kemenag membuka pendaftaran bantuan penguatan digitalisasi di PTKIS. Bantuan berupa seperangkat alat penunjang dalam mewujudkan smart classroom.,"detikEduSenin, 23 Okt 2023 09:30 WIB",https://www.detik.com/edu/perguruan-tinggi/d-6996133/kemenag-buka-pendaftaran-penguatan-digitalisasi-di-ptkis-bantuan-sampai-500-juta,Teknologi
"Lampu Boleh Sama Putih tapi Cahayanya Beda-beda, Begini Penjelasannya","Penting untuk memahami perbedaan antara lampu berdasarkan warna cahaya yang dihasilkan. Dari mulai kekuningan, putih cerah hingga cerah kebiruan.","detikPropertiSenin, 23 Okt 2023 09:29 WIB",https://www.detik.com/properti/tips-dan-panduan/d-6996638/lampu-boleh-sama-putih-tapi-cahayanya-beda-beda-begini-penjelasannya,Teknologi
ASN Pemkot Medan Bakal Pakai Baju Kasual Setiap Selasa Mulai November,Wali Kota Medan Bobby Nasution menargetkan ASN di Pemkot Medan mengenakan pakaian kasual setiap Selasa sejak bulan November.,"detikSumutSenin, 23 Okt 2023 09:18 WIB",https://www.detik.com/sumut/berita/d-6996728/asn-pemkot-medan-bakal-pakai-baju-kasual-setiap-selasa-mulai-november,Teknologi
"10 Provinsi dengan Jumlah Mahasiswa Terbanyak di Indonesia, Ada Daerahmu?",Ini daftar provinsi yang mempunyai jumlah mahasiswa terbanyak. Daerah mana saja? Cek daftarnya.,"detikEduSenin, 23 Okt 2023 08:30 WIB",https://www.detik.com/edu/detikpedia/d-6996257/10-provinsi-dengan-jumlah-mahasiswa-terbanyak-di-indonesia-ada-daerahmu,Teknologi
"Kebijakan PNBP 2024, Kemenkeu Fokus pada Lingkungan dan Layanan",Kemenkeu memastikan Penerimaan Negara Bukan Pajak (PNBP) 2024 mengarah pada peningkatan inovasi serta kualitas layanan dan juga kelestarian hidup.,"detikFinanceSenin, 23 Okt 2023 08:01 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6996475/kebijakan-pnbp-2024-kemenkeu-fokus-pada-lingkungan-dan-layanan,Teknologi
"Pakai Energi Terbarukan, Deltamas Menuju Kota Masa Depan Ramah Lingkungan","Krisis iklim, perubahan suhu bumi dan pola cuaca global telah berdampak signifikan terhadap lingkungan, ekonomi, dan masyarakat","detikPropertiSenin, 23 Okt 2023 07:53 WIB",https://www.detik.com/properti/berita/d-6996664/pakai-energi-terbarukan-deltamas-menuju-kota-masa-depan-ramah-lingkungan,Teknologi
"Fakta Menarik Kota Sukabumi, dari Sejarah hingga Mitos","Kota Sukabumi adalah salah satu daerah di Jawa Barat yang memiliki pesona alam yang indah. Berikut sejarah, mitos, hingga fakta menariknya.","detikJabarSenin, 23 Okt 2023 07:30 WIB",https://www.detik.com/jabar/budaya/d-6995383/fakta-menarik-kota-sukabumi-dari-sejarah-hingga-mitos,Teknologi
Daftar Hari Penting Tanggal 23 Oktober,Setiap tanggal dalam kalender memiliki makna dan kenangan tersendiri. Termasuk salah satunya tanggal 23 Oktober.,"detikJabarMinggu, 22 Okt 2023 22:30 WIB",https://www.detik.com/jabar/berita/d-6994732/daftar-hari-penting-tanggal-23-oktober,Teknologi
Level Liga Serie A Menurun Bikin Sepakbola Italia Membosankan,Del Piero mengkritik kualitas Serie A yang terus menurun. Kondisi itu membuat sepakbola Italia membosankan di mata Del Piero.,"detikSumutMinggu, 22 Okt 2023 21:00 WIB",https://www.detik.com/sumut/sepakbola/d-6995830/level-liga-serie-a-menurun-bikin-sepakbola-italia-membosankan,Teknologi
Asian Para Games 2023 Resmi Dibuka,"Asian Para Games 2023 resmi dibuka dengan upacara yang meriah. Yuk, dukung Indonesia berprestasi di ajang itu.","detikSportMinggu, 22 Okt 2023 20:58 WIB",https://sport.detik.com/sport-lain/d-6996418/asian-para-games-2023-resmi-dibuka,Teknologi
"Bis Surat Hilang Ditelan Zaman, Kini Jadi Pemanis Trotoar","Kini, fungsi bis surat telah hilang ditelan zaman dan keberadaannya hanya seperti pemanis di trotoar jalan.","detikTravelMinggu, 22 Okt 2023 19:07 WIB",https://travel.detik.com/travel-news/d-6996209/bis-surat-hilang-ditelan-zaman-kini-jadi-pemanis-trotoar,Teknologi
KKP Amankan 6 Kapal Maling Ikan di Selat Malaka dan Laut Sulawesi,Kementerian Kelautan dan Perikanan (KKP) terus memperketat pengawasan di laut untuk mencegah eskalasi illegal fishing di sejumlah perairan.,"detikFinanceMinggu, 22 Okt 2023 18:00 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6995991/kkp-amankan-6-kapal-maling-ikan-di-selat-malaka-dan-laut-sulawesi,Teknologi
"Perketat Pengawasan di Sejumlah Perairan, KKP Amankan 6 Kapal",Kementerian Kelautan dan Perikanan (KKP) memperketat pengawasan di laut untuk mencegah eskalasi illegal fishing di sejumlah perairan.,"detikNewsMinggu, 22 Okt 2023 17:48 WIB",https://news.detik.com/berita/d-6996186/perketat-pengawasan-di-sejumlah-perairan-kkp-amankan-6-kapal,Teknologi
Zulhas Minta Pondok Pesantren Adaptif terhadap Perkembangan Dunia,Menteri Perdagangan Zulkifli Hasan (Zulhas) meminta agar setiap pondok pesantren adaptif terhadap perkembangan dunia.,"detikNewsMinggu, 22 Okt 2023 17:33 WIB",https://news.detik.com/berita/d-6996148/zulhas-minta-pondok-pesantren-adaptif-terhadap-perkembangan-dunia,Teknologi
"Apa Kepanjangan dari KBLI? Ini Definisi, Fungsi, dan Struktur Pengkodeannya",KBLI memiliki kaitan dengan kegiatan ekonomi di Indonesia. Simak definisi dan fungsinya berikut ini.,"detikFinanceMinggu, 22 Okt 2023 14:59 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6995934/apa-kepanjangan-dari-kbli-ini-definisi-fungsi-dan-struktur-pengkodeannya,Teknologi
Indonesia Turunkan 32 Orang pada Defile Asian Para Games 2023,Kontingen Indonesia akan menurunkan 32 orang dalam defile di pembukaan Asian Para Games 2023 yang bergulir Minggu (22/10) pukul 19.00 waktu setempat.,"detikSportMinggu, 22 Okt 2023 14:10 WIB",https://sport.detik.com/sport-lain/d-6995855/indonesia-turunkan-32-orang-pada-defile-asian-para-games-2023,Teknologi
"Di Depan Santri Ponpes Jatim, Zulhas Cerita tentang Kemajuan Tiongkok",Menteri Perdagangan Zulkifli Hasan (Zulhas) memberikan orasi ilmiah di acara Silaturahmi Nasional & Tasyakuran Milad Ke-75,"detikNewsMinggu, 22 Okt 2023 14:06 WIB",https://news.detik.com/berita/d-6995864/di-depan-santri-ponpes-jatim-zulhas-cerita-tentang-kemajuan-tiongkok,Teknologi
Inovatif! Mahasiswa UNS Ciptakan Sarung Tangan Penerjemah Bahasa Isyarat,Tim PKM UNS menciptakan sarung tangan yang bisa menerjemahkan bahasa Isyarat SIBI menjadi rangkaian kata. Disebut lebih akurat dari teknologi sebelumnya.,"detikEduMinggu, 22 Okt 2023 14:00 WIB",https://www.detik.com/edu/edutainment/d-6995681/inovatif-mahasiswa-uns-ciptakan-sarung-tangan-penerjemah-bahasa-isyarat,Teknologi
"Nahdlatul Ulama, Santri dan Strategi Kepemimpinan Digital",Kepemimpinan digital menjadi kunci penting untuk mengkonsolidasi santri-santri sebagai gerakan pengetahuan dan mengorksestrasi agar aliran khidmah terkoneksi.,"detikHikmahMinggu, 22 Okt 2023 13:02 WIB",https://www.detik.com/hikmah/khazanah/d-6995746/nahdlatul-ulama-santri-dan-strategi-kepemimpinan-digital,Teknologi
Gubernur Khofifah Dorong Santri Ikut Cegah Perpecahan di Pemilu 2024,"Gubernur Khofifah mendorong seluruh santri untuk berperan aktif membangun suasana kondusif, mencegah terjadinya perpecahan di Pemilu 2024.","detikJatimMinggu, 22 Okt 2023 12:43 WIB",https://www.detik.com/jatim/berita/d-6995731/gubernur-khofifah-dorong-santri-ikut-cegah-perpecahan-di-pemilu-2024,Teknologi
Membincang Hubungan Bilateral Indonesia-Australia di UWRF 2023,Konsulat Jenderal Australia turut menyemarakkan UWRF 2023 dengan menggelar diskusi panel yang membahas hubungan bilateral antara Indonesia dengan Australia.,"detikBaliMinggu, 22 Okt 2023 11:23 WIB",https://www.detik.com/bali/berita/d-6995602/membincang-hubungan-bilateral-indonesia-australia-di-uwrf-2023,Teknologi
20 Contoh Ceramah Hari Santri Nasional 2023 Kreatif dan Inspiratif,Hari Santri Nasional biasanya dirangkaikan dengan ceramah agar lebih meriah. Berikut 20 contoh ceramah Hari Santri yang menarik dan cocok dijadikan referensi,"detikSulselMinggu, 22 Okt 2023 11:09 WIB",https://www.detik.com/sulsel/berita/d-6995623/20-contoh-ceramah-hari-santri-nasional-2023-kreatif-dan-inspiratif,Teknologi
"Pemerintah Minta Industri Tinggalkan Pemakaian Timbal, Ini Alasannya","Pemerintah meminta kepada industri untuk mengalihkan penggunaan timbal. Pasalnya, paparan timbal dinilai sangat berbahaya bagi masyarakat.","detikFinanceMinggu, 22 Okt 2023 11:00 WIB",https://finance.detik.com/industri/d-6995489/pemerintah-minta-industri-tinggalkan-pemakaian-timbal-ini-alasannya,Teknologi
"Biasa Pesan Ayam Bakar Online, Pria Ini Kaget Ketika Makan Langsung di Warungnya","Biasa pesan online, food vlogger ini terkejut saat berencana untuk makan langsung di warung ayam goreng langganannya. Begini ceritanya!","detikFoodMinggu, 22 Okt 2023 11:00 WIB",https://food.detik.com/info-kuliner/d-6994778/biasa-pesan-ayam-bakar-online-pria-ini-kaget-ketika-makan-langsung-di-warungnya,Teknologi
Kemdikbud: Science Film Festival 2023 Jadi Karya Kolaboratif Sineas & Pegiat Lingkungan,Dirjen Kemendikbud sebut Science Film Festival menjadi bentuk kolaboratif antara pegiat seni dan lingkungan,"detikEduMinggu, 22 Okt 2023 11:00 WIB",https://www.detik.com/edu/edutainment/d-6995567/kemdikbud-science-film-festival-2023-jadi-karya-kolaboratif-sineas-pegiat-lingkungan,Teknologi
Kemenperin Sebut Saatnya Produk Elektronik RI Bertarung di Pasar Dunia,Kementerian Perindustrian (Kemenperin) terus mendorong industri elektronika lebih berkualitas dan berdaya saing di pasar global.,"detikFinanceMinggu, 22 Okt 2023 10:23 WIB",https://finance.detik.com/industri/d-6995785/kemenperin-sebut-saatnya-produk-elektronik-ri-bertarung-di-pasar-dunia,Teknologi
ITB Perpanjang Pendaftaran Calon Tenaga Kependidikan Tetap sampai 24 Oktober,ITB memperpanjang penerimaan calon tenaga kependidikan tetap untuk sejumlah formasi sampai 24 Oktober 2023. Begini ketentuannya.,"detikEduMinggu, 22 Okt 2023 10:00 WIB",https://www.detik.com/edu/perguruan-tinggi/d-6995034/itb-perpanjang-pendaftaran-calon-tenaga-kependidikan-tetap-sampai-24-oktober,Teknologi
Imagispace Ajak Pencinta Seni Main dan Lebih Rileks,Imagispace bisa menjadi inspirasi untuk menghabiskan akhir pekan. Imagispace mengajak pencinta seni bermain dan lebih rileks.,"detikHotMinggu, 22 Okt 2023 09:32 WIB",https://hot.detik.com/art/d-6995487/imagispace-ajak-pencinta-seni-main-dan-lebih-rileks,Teknologi
"Hotel di Prancis vs Kutu Busuk, Teknologi Tingkat Tinggi Dipasang","Kini pihak hotel beralih ke teknologi yang lebih canggih. Karena, kita tidak tahu apakah serangga berpindah antar kamar.","detikTravelMinggu, 22 Okt 2023 09:20 WIB",https://travel.detik.com/travel-news/d-6995180/hotel-di-prancis-vs-kutu-busuk-teknologi-tingkat-tinggi-dipasang,Teknologi
"Panel Surya: Cara Kerja, Kelebihan dan Kekurangan, serta Harga Pemasangannya",Panel surya adalah energi pembangkit listrik yang mengubah energi matahari menjadi listrik. Berikut ini penjelasan lengkapnya!,"detikPropertiMinggu, 22 Okt 2023 07:45 WIB",https://www.detik.com/properti/arsitektur/d-6992794/panel-surya-cara-kerja-kelebihan-dan-kekurangan-serta-harga-pemasangannya,Teknologi
Daftar Gaji Karyawan Fintech-IT hingga Skill yang Bikin HRD Auto Terima Kamu,"Dalam mencari kerja, seringkali besaran gaji yang ditawarkan menjadi salah satu bahan pertimbangan bagi para calon pelamar.","detikFinanceMinggu, 22 Okt 2023 07:30 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6995305/daftar-gaji-karyawan-fintech-it-hingga-skill-yang-bikin-hrd-auto-terima-kamu,Teknologi
"Tradisi Surat Menyurat Zaman Now, Kartu Pos Ternyata Masih Eksis","Kini surat yang biasa diantar Pak Pos adalah panggilan pengadilan, kepolisian, isinya panggilan sidang atau tilang. Sedangkan kartu pos masih tetap eksis","detikJatengMinggu, 22 Okt 2023 07:00 WIB",https://www.detik.com/jateng/berita/d-6995150/tradisi-surat-menyurat-zaman-now-kartu-pos-ternyata-masih-eksis,Teknologi
Anggota DPR Sihar Sitorus Dorong Pengembangan Desa Wisata di Nias,Anggota DPR RI Komisi XI Sihar Sitorus mendorong agar dilakukannya pengembangan desa wisata di Kepulauan Nias. Hal ini untuk meningkatkan kesejahteraan.,"detikSumutMinggu, 22 Okt 2023 06:45 WIB",https://www.detik.com/sumut/wisata/d-6995310/anggota-dpr-sihar-sitorus-dorong-pengembangan-desa-wisata-di-nias,Teknologi
"Elon Musk Pikir-pikir Mau Blokir X di Eropa, Ada Apa?",Elon Musk kabarnya sedang mempertimbangkan rencana untuk memblokir Twitter/X di Uni Eropa. Apa alasannya?,"detikInetMinggu, 22 Okt 2023 06:15 WIB",https://inet.detik.com/cyberlife/d-6995198/elon-musk-pikir-pikir-mau-blokir-x-di-eropa-ada-apa,Teknologi
5 Bahan Makanan Ini Paling Sering Dibeli Chef dalam Kondisi Beku,"Memanfaatkan bahan beku (frozen) memang lebih praktis. Rupanya, para chef juga suka menggunakan beberapa bahan frozen dalam masakannya, seperti 5 bahan ini.","detikFoodMinggu, 22 Okt 2023 06:00 WIB",https://food.detik.com/info-sehat/d-6994969/5-bahan-makanan-ini-paling-sering-dibeli-chef-dalam-kondisi-beku,Teknologi
Terowongan Gaza Bisa Bikin Pasukan Israel Mati Kutu,Terowongan di Jalur Gaza yang menjadi markas Hamas bisa menjadi neraka bagi militer Israel atau IDF jika benar mereka akan menggelar invasi darat.,"detikInetMinggu, 22 Okt 2023 05:45 WIB",https://inet.detik.com/cyberlife/d-6995056/terowongan-gaza-bisa-bikin-pasukan-israel-mati-kutu,Teknologi
"Review Kamera Nikon Zf, Desain Retro yang Serba Bisa","Nikon Zf ini adalah kamera mirrorless full frame dengan resolusi 24.5MP , menawarkan desain yang unik dengan kemampuan yang mumpuni. Simak review lengkapnya.","detikInetSabtu, 21 Okt 2023 21:30 WIB",https://inet.detik.com/fotostop-review/d-6994949/review-kamera-nikon-zf-desain-retro-yang-serba-bisa,Teknologi
"Ikut JMFW 2024, Karya Siswa Vokasi Bisa Go Global-Digaet Desainer Ternama",Ia juga mengungkapkan keikutsertaan Satuan Pendidikan Vokasi pada JMFW ini membuka peluang karya-karya siswa vokasi untuk masuk bukan hanya ke pasar nasional.,"detikEduSabtu, 21 Okt 2023 21:15 WIB",https://www.detik.com/edu/edutainment/d-6995120/ikut-jmfw-2024-karya-siswa-vokasi-bisa-go-global-digaet-desainer-ternama,Teknologi
12 Satuan Pendidikan Vokasi Pamer 72 Karya Busana di JMFW 2024,Mendikbudristek Nadiem Anwar Makarim mengungkapkan pemilihan karya satuan pendidikan vokasi yang tampil di JMFW ini telah melalui tahapan kurasi yang ketat.,"detikEduSabtu, 21 Okt 2023 21:01 WIB",https://www.detik.com/edu/edutainment/d-6995111/12-satuan-pendidikan-vokasi-pamer-72-karya-busana-di-jmfw-2024,Teknologi
"Pencemaran Udara: Pengertian, Penyebab, Dampak, dan Contohnya","Pencemaran udara terjadi ketika ada substansi fisik, biologi, atau kimia di lapisan udara Bumi yang membahayakan makhluk hidup.","detikEduSabtu, 21 Okt 2023 21:00 WIB",https://www.detik.com/edu/detikpedia/d-6994289/pencemaran-udara-pengertian-penyebab-dampak-dan-contohnya,Teknologi
Bupati Bandung Dorong Produk Pertanian Tembus Pasar Malaysia-Singapura,Menurutnya produk hasil para petani di Kabupaten Bandung memiliki kualitas global.,"detikJabarSabtu, 21 Okt 2023 20:01 WIB",https://www.detik.com/jabar/berita/d-6995051/bupati-bandung-dorong-produk-pertanian-tembus-pasar-malaysia-singapura,Teknologi
Terowongan Rahasia di Gaza yang Bikin Israel Ketar-ketir,"Militan Hamas disebut-sebut memiliki terowongan bawah tanah di Gaza, yang dijuluki Gaza Metro. Isu ini terus dibahas di tengah invasi darat Israel.","detikJabarSabtu, 21 Okt 2023 20:00 WIB",https://www.detik.com/jabar/berita/d-6994890/terowongan-rahasia-di-gaza-yang-bikin-israel-ketar-ketir,Teknologi
"Dibuat dengan Teknik Cut Out, Kartun Home Invasion Sindir Kenakalan Bule di Bali",Sebanyak 12 seniman kartun atau kartunis memamerkan setidaknya 60an lebih karya kartun mereka pada pameran seni rupa DNA Cartoon Festival.,"detikBaliSabtu, 21 Okt 2023 19:51 WIB",https://www.detik.com/bali/berita/d-6995039/dibuat-dengan-teknik-cut-out-kartun-home-invasion-sindir-kenakalan-bule-di-bali,Teknologi
"Apple Pecat Lima Karyawannya di China, Kenapa?","Sesuai dengan penyelidikan internal, Apple dilaporkan telah memberhentikan setidaknya lima karyawan di China bagian App Store karena adanya pelanggaran bisnis.","detikInetSabtu, 21 Okt 2023 19:30 WIB",https://inet.detik.com/cyberlife/d-6994945/apple-pecat-lima-karyawannya-di-china-kenapa,Teknologi
Ini Daftar Visi Misi dan Program Kerja Ekonomi Anies-Cak Imin,Pasangan capres dan cawapres Anies Baswedan-Muhaimin Iskandar mempunyai sejumlah visi dan misi dalam bidang ekonomi.,"detikFinanceSabtu, 21 Okt 2023 18:15 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6994711/ini-daftar-visi-misi-dan-program-kerja-ekonomi-anies-cak-imin,Teknologi
Seruan DPR soal Transisi Energi Dinilai Dapat Dukung Upaya Gerakan Hijau,Dukungan dari sisi legislasi terbukti dengan inisiatif DPR dalam menyusun Rancangan Undang-undang (RUU) Energi Baru Terbarukan (EBT).,"detikNewsSabtu, 21 Okt 2023 17:41 WIB",https://news.detik.com/berita/d-6994843/seruan-dpr-soal-transisi-energi-dinilai-dapat-dukung-upaya-gerakan-hijau,Teknologi
Pencari Kerja Wajib Tahu! 30 Skill Ini yang Dicari HRD,Persaingan dalam mencari kerja semakin ketat seiring menipisnya lowongan kerja akibat ketidakpastian ekonomi global.,"detikFinanceSabtu, 21 Okt 2023 17:00 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6994475/pencari-kerja-wajib-tahu-30-skill-ini-yang-dicari-hrd,Teknologi
"Mahasiswa UGM Ciptakan 'Lidah' Pendeteksi Mineral, Begini Bentuknya",Tim mahasiswa UGM menciptakan lidah yang bisa mendeteksi kandungan mineral pada air. Alat ini bisa membantu masyarakat  mengonsumsi air yang sehat dan bersih.,"detikEduSabtu, 21 Okt 2023 17:00 WIB",https://www.detik.com/edu/edutainment/d-6994537/mahasiswa-ugm-ciptakan-lidah-pendeteksi-mineral-begini-bentuknya,Teknologi
Sandiaga Ungkap Kunci Penting buat Dongkrak Investasi Dalam Negeri,Sandiaga mengatakan salah satu cara untuk bisa mendorong investasi dalam negeri ialah dengan menghadirkan lapangan kerja untuk menciptakan nilai tambah.,"detikFinanceSabtu, 21 Okt 2023 16:45 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6994926/sandiaga-ungkap-kunci-penting-buat-dongkrak-investasi-dalam-negeri,Teknologi
Pemerataan Internet dan Urgensi Literasi Sebagai Fondasi Indonesia Digital,Kementerian Komunikasi dan Informatika (Kominfo) telah berusaha agar sinyal telepon seluler dan tentu saja internet merata ke seluruh Indonesia.,"detikInetSabtu, 21 Okt 2023 15:40 WIB",https://inet.detik.com/cyberlife/d-6994677/pemerataan-internet-dan-urgensi-literasi-sebagai-fondasi-indonesia-digital,Teknologi
Cara Dapat Tanda Tangan Digital buat Transaksi di TEI 2023,"Dalam Trade Expo Indonesia (TEI) 2023, tanda tangan digital banyak dibutuhkan dalam melakukan transaksi perdagangan.","detikFinanceSabtu, 21 Okt 2023 15:20 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6994729/cara-dapat-tanda-tangan-digital-buat-transaksi-di-tei-2023,Teknologi
"Gaji Karyawan di Sektor Ini Naik Tiap Tahun, Ini Daftarnya",Perkembangan tren ekonomi digital yang terus menguat di tengah masyarakat membuat banyak perusahaan information technology (IT) terus mencari karyawan baru.,"detikFinanceSabtu, 21 Okt 2023 15:00 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6994346/gaji-karyawan-di-sektor-ini-naik-tiap-tahun-ini-daftarnya,Teknologi
Pekan Kebudayaan Nasional Hadir di 40 Titik Jabodetabek,PKN 2023 merupakan ajang dwitahunan yang diadakan oleh Kemendikbudristek. Kegiatan ini telah berlangsung sejak tahun 2019 silam.,"detikEduSabtu, 21 Okt 2023 14:56 WIB",https://www.detik.com/edu/edutainment/d-6994612/pekan-kebudayaan-nasional-hadir-di-40-titik-jabodetabek,Teknologi
"Sempat Jadi Primadona, Bis Surat Kian Hilang Ditelan Zaman","Saat surat menyurat masih jadi primadona, keberadaan bis surat menjamur di tempat-tempat strategis. Lantas bagaimana nasibnya kini?","detikJatengSabtu, 21 Okt 2023 14:38 WIB",https://www.detik.com/jateng/berita/d-6994577/sempat-jadi-primadona-bis-surat-kian-hilang-ditelan-zaman,Teknologi
RS Mandaya Royal Puri Upgrade Layanan Deteksi-Terapi Kanker Payudara,Mandaya Royal Hospital Puri melaksanakan peluncuran perdana 'Brave' atau Breast Advanced Cancer Center hari ini.,"detikHealthSabtu, 21 Okt 2023 12:44 WIB",https://health.detik.com/berita-detikhealth/d-6994394/rs-mandaya-royal-puri-upgrade-layanan-deteksi-terapi-kanker-payudara,Teknologi
Daftar Gaji Karyawan Perusahaan Fintech,Industri financial technology alias fintech makin menjamur di Indonesia. Kondisi ini terlihat dari jumlah perusahaan fintech dalam negeri yang terus bertambah.,"detikFinanceSabtu, 21 Okt 2023 12:30 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6994264/daftar-gaji-karyawan-perusahaan-fintech,Teknologi
Nara Teater Asal Flores Timur Tampilkan 'Gema Ladang' di PKN 2023,"Komunitas seni Nara Teater Flores Timur akan menampilkan 'Gema Ladang' di Pekan Kebudayaan Nasional (PKN) di Jatinegara, Jakarta Timur, Rabu (25/10/2023).","detikBaliSabtu, 21 Okt 2023 11:45 WIB",https://www.detik.com/bali/nusra/d-6994304/nara-teater-asal-flores-timur-tampilkan-gema-ladang-di-pkn-2023,Teknologi
10 Contoh Sambutan Singkat dan Pidato Hari Santri Nasional 2023,Peringatan Hari Santri Nasional biasanya diisi dengan berbagai kegiatan dan acara. Berikut ini kumpulan pidato dan sambutan Hari Santri Nasional 2023.,"detikJabarSabtu, 21 Okt 2023 11:30 WIB",https://www.detik.com/jabar/berita/d-6994050/10-contoh-sambutan-singkat-dan-pidato-hari-santri-nasional-2023,Teknologi
Inikah Motor Baru Suzuki yang Meluncur di Indonesia Pekan Depan?,Motor baru yang akan meluncur di IMOS 2023 itu disebut-sebut Suzuki Burgman Street 125 EX.,"detikOtoSabtu, 21 Okt 2023 11:25 WIB",https://oto.detik.com/motor/d-6994301/inikah-motor-baru-suzuki-yang-meluncur-di-indonesia-pekan-depan,Teknologi
"Wajib Tahu Sebelum Berobat, 21 Penyakit Ini Tak Ditanggung BPJS",Perlu diketahui bahwa tak semua penyakit bisa ditanggung oleh layanan BPJS Kesehatan.,"detikFinanceSabtu, 21 Okt 2023 11:00 WIB",https://finance.detik.com/moneter/d-6993996/wajib-tahu-sebelum-berobat-21-penyakit-ini-tak-ditanggung-bpjs,Teknologi
Begini Sejarah Penyajian Makanan di Pesawat yang Sudah Ada Sejak 1919,"Penyajian makanan pada penerbangan telah melalui perjalanan panjang. Mulai dari pertama kali disajikan hingga kini, banyak sejarah yang menarik untuk dikupas.","detikFoodSabtu, 21 Okt 2023 11:00 WIB",https://food.detik.com/info-kuliner/d-6993787/begini-sejarah-penyajian-makanan-di-pesawat-yang-sudah-ada-sejak-1919,Teknologi
"Huawei Mate 60 Pro Laris 1,6 Juta Unit, 'Bunuh' iPhone 15","Huawei sukses menjual 1,6 juta unit Mate 60 Pro dalam waktu enam minggu, penjualannya tetap tinggi meski iPhone 15 sudah dirilis.","detikInetSabtu, 21 Okt 2023 11:00 WIB",https://inet.detik.com/consumer/d-6994161/huawei-mate-60-pro-laris-1-6-juta-unit-bunuh-iphone-15,Teknologi
"Pekan Kebudayaan Nasional 2023 Resmi Dibuka, Indonesia Melumbung Menggema",Pekan Kebudayaan Nasional 2023 resmi dibuka. Indonesia Melumbung tersebar di 40 titik dan ada 450 event yang diikuti pelaku budaya.,"detikHotSabtu, 21 Okt 2023 10:09 WIB",https://hot.detik.com/art/d-6994182/pekan-kebudayaan-nasional-2023-resmi-dibuka-indonesia-melumbung-menggema,Teknologi
